cbsa,cbsaname,stco_code,county,type,naics,sector,measure,year2004,year2005,year2006,year2007,year2008,year2009,year2010,year2011,year2012,year2013,year2014,year2015,cbsa_code
26420,"Houston, TX",48039,"Brazoria County, Texas",ES,00,Total,actual job density,2770.32373046875,2593.989013671875,2708.1396484375,2888.49169921875,3062.551025390625,2279.366455078125,2267.634033203125,2242.91455078125,2428.087158203125,2360.86669921875,2197.687744140625,2107.419189453125,26420
26420,"Houston, TX",48071,"Chambers County, Texas",EX,00,Total,actual job density,49.868675231933594,60.346195220947266,71.643646240234375,69.671844482421875,67.9197998046875,62.706207275390625,95.57892608642578,106.28404235839844,98.664276123046875,108.75721740722656,78.68575286865234,95.7611083984375,26420
26420,"Houston, TX",48157,"Fort Bend County, Texas",MS,00,Total,actual job density,1830.827880859375,1863.90283203125,1887.3062744140625,2012.1287841796875,2256.8212890625,2315.406982421875,2574.548583984375,2557.852294921875,2746.20703125,2888.678466796875,3063.78515625,3118.016845703125,26420
26420,"Houston, TX",48167,"Galveston County, Texas",MS,00,Total,actual job density,2123.858642578125,2065.5673828125,2182.295654296875,2063.67333984375,2160.8876953125,1876.445556640625,2029.640625,2101.0263671875,1745.312255859375,1827.5242919921875,1831.2203369140625,1665.779296875,26420
26420,"Houston, TX",48201,"Harris County, Texas",MS,00,Total,actual job density,12707.6337890625,12220.869140625,12589.3720703125,13000.34765625,12967.76953125,13506.1650390625,14094.80859375,13629.4794921875,12789.8642578125,12915.037109375,14220.0634765625,15021.431640625,26420
26420,"Houston, TX",48291,"Liberty County, Texas",EX,00,Total,actual job density,313.29937744140625,288.32513427734375,260.45281982421875,297.1761779785156,355.8402404785156,349.41302490234375,301.2392883300781,301.6287841796875,305.27447509765625,273.28277587890625,258.6958923339844,279.9864501953125,26420
26420,"Houston, TX",48339,"Montgomery County, Texas",ES,00,Total,actual job density,1188.568359375,1206.03564453125,1311.3680419921875,1387.17138671875,1465.995849609375,1465.05029296875,2117.300537109375,2041.6239013671875,2085.29443359375,2386.38330078125,2396.992919921875,2692.64111328125,26420
26420,"Houston, TX",48473,"Waller County, Texas",EX,00,Total,actual job density,99.72187805175781,92.59259796142578,109.34432220458984,140.39524841308594,80.27948760986328,65.11320495605469,60.2901611328125,67.05980682373047,62.63630676269531,64.37989807128906,65.60746765136719,89.41424560546875,26420
26900,"Indianapolis, IN",00000,Metro Total,TOTAL,00,Total,actual job density,5074.6220703125,5221.93896484375,4402.10986328125,4910.45068359375,5015.451171875,5164.138671875,5132.08154296875,5886.41162109375,6767.26953125,6876.521484375,6632.3203125,7180.85302734375,26900
26900,"Indianapolis, IN",18011,"Boone County, Indiana",EX,00,Total,actual job density,671.49322509765625,640.44415283203125,634.44091796875,744.97247314453125,727.402099609375,639.07330322265625,418.1006164550781,417.49658203125,452.3504638671875,459.5309143066406,432.8927917480469,481.0784606933594,26900
26900,"Indianapolis, IN",18013,"Brown County, Indiana",EX,00,Total,actual job density,15.64289379119873,16.133960723876953,15.874982833862305,23.405540466308594,22.883262634277344,23.96164321899414,25.294031143188477,24.843122482299805,17.69582748413086,19.185171127319336,19.803972244262695,21.679487228393555,26900
26900,"Indianapolis, IN",18057,"Hamilton County, Indiana",MS,00,Total,actual job density,2542.070068359375,2393.1201171875,2384.21435546875,2452.4091796875,2500.082763671875,2202.382080078125,2452.3837890625,2567.72216796875,2473.87109375,2451.20361328125,2705.08935546875,2871.573974609375,26900
26900,"Indianapolis, IN",18059,"Hancock County, Indiana",ES,00,Total,actual job density,598.1783447265625,572.089111328125,571.15380859375,568.94921875,570.92633056640625,564.84942626953125,650.37384033203125,557.39630126953125,693.651123046875,683.15496826171875,590.6693115234375,659.4669189453125,26900
26900,"Indianapolis, IN",18063,"Hendricks County, Indiana",ES,00,Total,actual job density,746.7906494140625,740.16357421875,873.14471435546875,794.96588134765625,775.56060791015625,784.11346435546875,828.71875,873.11676025390625,873.50604248046875,894.0811767578125,938.88812255859375,966.1937255859375,26900
26900,"Indianapolis, IN",18081,"Johnson County, Indiana",MS,00,Total,actual job density,1314.301025390625,1245.501220703125,1264.35986328125,1189.6512451171875,1152.008544921875,1268.5306396484375,1228.310302734375,1321.9139404296875,1355.3704833984375,1313.2423095703125,1294.5831298828125,1279.0465087890625,26900
26900,"Indianapolis, IN",18095,"Madison County, Indiana",ES,00,Total,actual job density,1771.2763671875,1816.48974609375,1750.6160888671875,1133.4195556640625,1587.5643310546875,1563.8221435546875,1430.4827880859375,1412.2890625,1533.2947998046875,1179.7374267578125,1102.1766357421875,1225.57861328125,26900
26900,"Indianapolis, IN",18097,"Marion County, Indiana",UC,00,Total,actual job density,6851.94677734375,7190.43359375,5998.22412109375,6823.052734375,6907.392578125,7206.61767578125,7187.04296875,8420.6611328125,9903.78515625,10082.703125,9780.8720703125,10626.5107421875,26900
26900,"Indianapolis, IN",18109,"Morgan County, Indiana",ES,00,Total,actual job density,493.9635009765625,502.1312255859375,483.4927673339844,453.2885437011719,439.6245422363281,411.400390625,419.7791748046875,406.1463928222656,560.08026123046875,547.67498779296875,532.56622314453125,507.0390930175781,26900
26900,"Indianapolis, IN",18133,"Putnam County, Indiana",EX,00,Total,actual job density,4023.0927734375,3440.5478515625,3369.601806640625,2324.897705078125,3298.4765625,3044.915283203125,2295.417724609375,1739.984130859375,1809.8131103515625,1664.2716064453125,1252.6844482421875,1383.3531494140625,26900
26900,"Indianapolis, IN",18145,"Shelby County, Indiana",EX,00,Total,actual job density,1293.6942138671875,1263.7242431640625,1329.535400390625,1077.07568359375,932.27569580078125,893.67938232421875,993.17767333984375,969.62542724609375,909.02020263671875,821.01019287109375,832.94146728515625,674.0833740234375,26900
27140,"Jackson, MS",00000,Metro Total,TOTAL,00,Total,actual job density,1991.760986328125,1982.7545166015625,2053.971435546875,1953.8935546875,1889.6826171875,1895.2735595703125,1510.834716796875,1899.360107421875,1870.8216552734375,1817.10693359375,1728.617919921875,1773.8038330078125,27140
27140,"Jackson, MS",28029,"Copiah County, Mississippi",EX,00,Total,actual job density,152.6865997314453,148.99473571777344,166.33255004882812,172.92947387695312,180.48167419433594,181.48829650878906,180.8392791748047,166.43350219726562,203.57546997070312,175.9175262451172,175.13856506347656,179.1811065673828,27140
27140,"Jackson, MS",28049,"Hinds County, Mississippi",ES,00,Total,actual job density,2991.32958984375,3006.581298828125,3035.75244140625,2863.97900390625,2791.254638671875,2857.17919921875,2101.205810546875,2900.95947265625,2949.44677734375,2881.7666015625,2727.194091796875,2793.10302734375,27140
27140,"Jackson, MS",28051,"Holmes County, Mississippi",EX,00,Total,actual job density,111.60811614990234,99.83259582519531,132.05691528320312,147.5060272216797,139.74440002441406,172.1146240234375,150.78726196289062,160.45790100097656,152.10960388183594,138.60154724121094,126.96017456054687,118.7593002319336,27140
27140,"Jackson, MS",28089,"Madison County, Mississippi",ES,00,Total,actual job density,1798.2108154296875,1754.508056640625,2055.23486328125,2036.8433837890625,1966.4779052734375,1811.7156982421875,1731.6739501953125,1788.473876953125,1589.936767578125,1571.2777099609375,1559.3939208984375,1553.4388427734375,27140
27140,"Jackson, MS",28121,"Rankin County, Mississippi",ES,00,Total,actual job density,661.56329345703125,628.8145751953125,695.21636962890625,703.5858154296875,683.35736083984375,648.58941650390625,709.0531005859375,702.60223388671875,671.37030029296875,688.38348388671875,697.93865966796875,709.29345703125,27140
27140,"Jackson, MS",28127,"Simpson County, Mississippi",EX,00,Total,actual job density,746.56500244140625,739.72918701171875,775.4808349609375,731.858154296875,646.123291015625,662.15814208984375,565.55035400390625,469.16448974609375,449.3539733886719,523.1551513671875,585.70709228515625,525.710205078125,27140
27140,"Jackson, MS",28163,"Yazoo County, Mississippi",EX,00,Total,actual job density,503.7632141113281,508.2873840332031,571.05682373046875,640.2310791015625,545.96478271484375,522.10760498046875,517.59954833984375,496.9290466308594,527.85919189453125,460.6361389160156,565.78466796875,574.7568359375,27140
27260,"Jacksonville, FL",00000,Metro Total,TOTAL,00,Total,actual job density,4784.67822265625,4597.9345703125,4741.91796875,4814.07470703125,4692.59912109375,4591.66796875,5016.8251953125,5119.33154296875,5407.61181640625,5828.39111328125,5765.07958984375,5597.1806640625,27260
27260,"Jacksonville, FL",12003,"Baker County, Florida",EX,00,Total,actual job density,606.8614501953125,986.15667724609375,1009.0197143554687,133.77145385742187,897.7362060546875,903.4798583984375,849.06964111328125,150.71298217773437,166.98204040527344,173.67987060546875,180.6587677001953,154.74591064453125,27260
27260,"Jacksonville, FL",12019,"Clay County, Florida",ES,00,Total,actual job density,2353.326416015625,2094.122314453125,2122.637939453125,2213.139404296875,2178.51904296875,2177.4306640625,2138.791259765625,1662.9207763671875,1666.6556396484375,1945.245849609375,1897.9664306640625,1893.650146484375,27260
27260,"Jacksonville, FL",12031,"Duval County, Florida",UC,00,Total,actual job density,5535.59716796875,5349.5556640625,5537.1083984375,5749.3271484375,5611.31787109375,5508.06103515625,6029.38623046875,6112.07177734375,6505.7490234375,7009.86962890625,6943.09033203125,6746.39990234375,27260
27260,"Jacksonville, FL",12089,"Nassau County, Florida",EX,00,Total,actual job density,939.78594970703125,985.98394775390625,1067.6199951171875,854.21209716796875,1007.2190551757812,995.991943359375,1117.24267578125,831.60394287109375,981.7442626953125,956.33258056640625,1169.748046875,1033.41015625,27260
27260,"Jacksonville, FL",12109,"St. Johns County, Florida",MS,00,Total,actual job density,1360.2423095703125,1419.003662109375,1363.2899169921875,1219.452392578125,1214.126708984375,1092.3150634765625,1235.1390380859375,1291.4290771484375,1332.3125,1369.53662109375,1468.3134765625,1473.373779296875,27260
28140,"Kansas City, MO-KS",00000,Metro Total,TOTAL,00,Total,actual job density,6217.52001953125,6427.10498046875,6368.5693359375,6617.376953125,6841.73583984375,6295.70068359375,5993.52880859375,5562.2080078125,5229.86279296875,5577.48486328125,5915.865234375,6173.72998046875,28140
28140,"Kansas City, MO-KS",20091,"Johnson County, Kansas",MS,00,Total,actual job density,4507.99853515625,4396.462890625,4201.91455078125,4891.8046875,4986.59423828125,4772.42529296875,4003.949462890625,4369.69580078125,4256.55859375,4429.20751953125,4495.68701171875,4696.5966796875,28140
28140,"Kansas City, MO-KS",20103,"Leavenworth County, Kansas",EX,00,Total,actual job density,1160.6663818359375,1126.7371826171875,1225.4722900390625,1128.9744873046875,934.24505615234375,868.2701416015625,901.0223388671875,909.86993408203125,967.6090087890625,880.995849609375,839.47833251953125,846.24627685546875,28140
28140,"Kansas City, MO-KS",20107,"Linn County, Kansas",EX,00,Total,actual job density,10.866166114807129,10.562381744384766,11.91849422454834,11.747018814086914,10.402532577514648,10.561598777770996,11.830041885375977,11.298039436340332,7.242421627044678,7.384937763214111,7.711004734039307,4.684001445770264,28140
28140,"Kansas City, MO-KS",20121,"Miami County, Kansas",EX,00,Total,actual job density,496.366455078125,453.5267028808594,454.1934814453125,403.9540710449219,395.0398864746094,343.25006103515625,391.369384765625,392.1479797363281,330.72021484375,320.27734375,323.3214416503906,316.5072326660156,28140
28140,"Kansas City, MO-KS",20209,"Wyandotte County, Kansas",MS,00,Total,actual job density,1680.8643798828125,1693.9307861328125,1724.640625,1823.256591796875,1962.6495361328125,2033.720947265625,1967.1944580078125,1992.02880859375,1967.3350830078125,1941.5023193359375,8467.7021484375,9266.6845703125,28140
28140,"Kansas City, MO-KS",29013,"Bates County, Missouri",EX,00,Total,actual job density,537.136962890625,447.0188903808594,426.5685119628906,284.638427734375,268.83154296875,394.1028747558594,192.94346618652344,195.63304138183594,183.21250915527344,173.04014587402344,158.12132263183594,158.86618041992187,28140
28140,"Kansas City, MO-KS",29025,"Caldwell County, Missouri",EX,00,Total,actual job density,20.703954696655273,21.7296085357666,19.411436080932617,22.451093673706055,21.2061824798584,31.130023956298828,33.28303527832031,30.582387924194336,41.086761474609375,39.43952178955078,43.73466491699219,51.319618225097656,28140
28140,"Kansas City, MO-KS",29037,"Cass County, Missouri",ES,00,Total,actual job density,546.17425537109375,545.84423828125,424.6701965332031,699.695068359375,582.20404052734375,508.4932861328125,471.55230712890625,468.9051513671875,539.149658203125,533.25341796875,627.10162353515625,620.15264892578125,28140
28140,"Kansas City, MO-KS",29047,"Clay County, Missouri",ES,00,Total,actual job density,2483.735107421875,2538.443359375,2482.668701171875,2376.30029296875,2398.637451171875,2037.4337158203125,2392.193603515625,1940.7784423828125,1811.92578125,2030.228759765625,1884.0078125,2681.682373046875,28140
28140,"Kansas City, MO-KS",29049,"Clinton County, Missouri",EX,00,Total,actual job density,490.6476135253906,484.53851318359375,484.8467102050781,450.44464111328125,426.9578552246094,418.9930725097656,405.6927795410156,421.0987243652344,430.17431640625,443.04180908203125,112.31250762939453,104.40824127197266,28140
28140,"Kansas City, MO-KS",29095,"Jackson County, Missouri",MS,00,Total,actual job density,11174.771484375,11729.6796875,11659.361328125,11843.654296875,12360.6416015625,11177.5771484375,11018.3212890625,9751.4072265625,9025.6220703125,9749.0029296875,9225.783203125,9428.306640625,28140
