cbsa_code,cbsa_name,year,patents_issued
53,"Undetermined Statistical Areas, WA",2001,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",2002,6433
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",2002,5479
41860,"San Francisco-Oakland-Fremont, CA",2002,4030
31100,"Los Angeles-Long Beach-Santa Ana, CA",2002,3889
14460,"Boston-Cambridge-Quincy, MA-NH",2002,3103
16980,"Chicago-Joliet-Naperville, IL-IN-WI",2002,2772
41740,"San Diego-Carlsbad-San Marcos, CA",2002,1958
42660,"Seattle-Tacoma-Bellevue, WA",2002,1306
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2002,2330
19820,"Detroit-Warren-Livonia, MI",2002,2230
19100,"Dallas-Fort Worth-Arlington, TX",2002,1926
12420,"Austin-Round Rock-San Marcos, TX",2002,1653
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2002,2091
26420,"Houston-Sugar Land-Baytown, TX",2002,1734
38900,"Portland-Vancouver-Hillsboro, OR-WA",2002,1249
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2002,1307
12060,"Atlanta-Sandy Springs-Marietta, GA",2002,1034
38060,"Phoenix-Mesa-Glendale, AZ",2002,1206
40380,"Rochester, NY",2002,1390
14260,"Boise City-Nampa, ID",2002,1711
39580,"Raleigh-Cary, NC",2002,680
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",2002,803
17140,"Cincinnati-Middletown, OH-KY-IN",2002,1004
19740,"Denver-Aurora-Broomfield, CO",2002,577
17460,"Cleveland-Elyria-Mentor, OH",2002,737
38300,"Pittsburgh, PA",2002,644
10580,"Albany-Schenectady-Troy, NY",2002,764
12580,"Baltimore-Towson, MD",2002,669
41180,"St. Louis, MO-IL",2002,688
39100,"Poughkeepsie-Newburgh-Middletown, NY",2002,576
14860,"Bridgeport-Stamford-Norwalk, CT",2002,594
14500,"Boulder, CO",2002,489
33340,"Milwaukee-Waukesha-West Allis, WI",2002,662
25540,"Hartford-West Hartford-East Hartford, CT",2002,531
26900,"Indianapolis-Carmel, IN",2002,499
28140,"Kansas City, MO-KS",2002,308
11460,"Ann Arbor, MI",2002,356
40900,"Sacramento--Arden-Arcade--Roseville, CA",2002,447
37100,"Oxnard-Thousand Oaks-Ventura, CA",2002,433
14740,"Bremerton-Silverdale, WA",2002,245
42100,"Santa Cruz-Watsonville, CA",2002,349
49340,"Worcester, MA",2002,341
46060,"Tucson, AZ",2002,306
39300,"Providence-New Bedford-Fall River, RI-MA",2002,401
20500,"Durham-Chapel Hill, NC",2002,328
45300,"Tampa-St. Petersburg-Clearwater, FL",2002,337
41620,"Salt Lake City, UT",2002,362
15540,"Burlington-South Burlington, VT",2002,413
18140,"Columbus, OH",2002,355
35300,"New Haven-Milford, CT",2002,347
40140,"Riverside-San Bernardino-Ontario, CA",2002,380
40340,"Rochester, MN",2002,254
22660,"Fort Collins-Loveland, CO",2002,371
45940,"Trenton-Ewing, NJ",2002,370
10420,"Akron, OH",2002,379
31540,"Madison, WI",2002,269
10900,"Allentown-Bethlehem-Easton, PA-NJ",2002,316
37340,"Palm Bay-Melbourne-Titusville, FL",2002,291
31700,"Manchester-Nashua, NH",2002,278
36740,"Orlando-Kissimmee-Sanford, FL",2002,221
16740,"Charlotte-Gastonia-Rock Hill, NC-SC",2002,245
41700,"San Antonio-New Braunfels, TX",2002,223
15380,"Buffalo-Niagara Falls, NY",2002,333
42060,"Santa Barbara-Santa Maria-Goleta, CA",2002,188
10740,"Albuquerque, NM",2002,248
24860,"Greenville-Mauldin-Easley, SC",2002,181
29820,"Las Vegas-Paradise, NV",2002,141
17820,"Colorado Springs, CO",2002,264
39340,"Provo-Orem, UT",2002,133
19380,"Dayton, OH",2002,288
18700,"Corvallis, OR",2002,198
37900,"Peoria, IL",2002,186
32820,"Memphis, TN-MS-AR",2002,142
39900,"Reno-Sparks, NV",2002,122
42220,"Santa Rosa-Petaluma, CA",2002,173
24540,"Greeley, CO",2002,153
40060,"Richmond, VA",2002,169
30460,"Lexington-Fayette, KY",2002,179
19780,"Des Moines-West Des Moines, IA",2002,116
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2002,151
28940,"Knoxville, TN",2002,174
45060,"Syracuse, NY",2002,140
24340,"Grand Rapids-Wyoming, MI",2002,195
31140,"Louisville/Jefferson County, KY-IN",2002,120
13780,"Binghamton, NY",2002,206
26100,"Holland-Grand Haven, MI",2002,178
26620,"Huntsville, AL",2002,132
45780,"Toledo, OH",2002,147
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",2002,161
36420,"Oklahoma City, OK",2002,156
11540,"Appleton, WI",2002,187
16300,"Cedar Rapids, IA",2002,129
27260,"Jacksonville, FL",2002,114
15940,"Canton-Massillon, OH",2002,140
46140,"Tulsa, OK",2002,118
35980,"Norwich-New London, CT",2002,186
23060,"Fort Wayne, IN",2002,180
24660,"Greensboro-High Point, NC",2002,122
36260,"Ogden-Clearfield, UT",2002,113
44140,"Springfield, MA",2002,167
25420,"Harrisburg-Carlisle, PA",2002,123
35840,"North Port-Bradenton-Sarasota, FL",2002,87
36780,"Oshkosh-Neenah, WI",2002,132
35380,"New Orleans-Metairie-Kenner, LA",2002,169
38860,"Portland-South Portland-Biddeford, ME",2002,102
23540,"Gainesville, FL",2002,95
29540,"Lancaster, PA",2002,92
36540,"Omaha-Council Bluffs, NE-IA",2002,88
16580,"Champaign-Urbana, IL",2002,57
48620,"Wichita, KS",2002,94
27060,"Ithaca, NY",2002,83
29140,"Lafayette, IN",2002,85
40420,"Rockford, IL",2002,83
22420,"Flint, MI",2002,110
49180,"Winston-Salem, NC",2002,90
28020,"Kalamazoo-Portage, MI",2002,104
49620,"York-Hanover, PA",2002,107
13820,"Birmingham-Hoover, AL",2002,98
12940,"Baton Rouge, LA",2002,103
43780,"South Bend-Mishawaka, IN-MI",2002,70
39540,"Racine, WI",2002,114
28700,"Kingsport-Bristol-Bristol, TN-VA",2002,122
38940,"Port St. Lucie, FL",2002,41
29620,"Lansing-East Lansing, MI",2002,104
21500,"Erie, PA",2002,86
44060,"Spokane, WA",2002,72
42020,"San Luis Obispo-Paso Robles, CA",2002,56
25860,"Hickory-Lenoir-Morganton, NC",2002,75
28740,"Kingston, NY",2002,76
39740,"Reading, PA",2002,104
16820,"Charlottesville, VA",2002,50
17900,"Columbia, SC",2002,58
35660,"Niles-Benton Harbor, MI",2002,29
21660,"Eugene-Springfield, OR",2002,66
21780,"Evansville, IN-KY",2002,65
19340,"Davenport-Moline-Rock Island, IA-IL",2002,74
28420,"Kennewick-Pasco-Richland, WA",2002,65
16700,"Charleston-North Charleston-Summerville, SC",2002,93
11180,"Ames, IA",2002,42
13980,"Blacksburg-Christiansburg-Radford, VA",2002,55
43900,"Spartanburg, SC",2002,86
41500,"Salinas, CA",2002,68
26180,"Honolulu, HI",2002,57
44300,"State College, PA",2002,64
30700,"Lincoln, NE",2002,62
12540,"Bakersfield-Delano, CA",2002,56
26980,"Iowa City, IA",2002,53
21300,"Elmira, NY",2002,76
14020,"Bloomington, IN",2002,29
49660,"Youngstown-Warren-Boardman, OH-PA",2002,80
42540,"Scranton--Wilkes-Barre, PA",2002,68
40220,"Roanoke, VA",2002,46
44700,"Stockton, CA",2002,58
34940,"Naples-Marco Island, FL",2002,43
11700,"Asheville, NC",2002,70
30860,"Logan, UT-ID",2002,32
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2002,51
18020,"Columbus, IN",2002,47
29180,"Lafayette, LA",2002,51
29020,"Kokomo, IN",2002,46
17780,"College Station-Bryan, TX",2002,63
30780,"Little Rock-North Little Rock-Conway, AR",2002,48
45220,"Tallahassee, FL",2002,50
46700,"Vallejo-Fairfield, CA",2002,38
15980,"Cape Coral-Fort Myers, FL",2002,39
22020,"Fargo, ND-MN",2002,30
40980,"Saginaw-Saginaw Township North, MI",2002,62
48900,"Wilmington, NC",2002,44
23420,"Fresno, CA",2002,44
12260,"Augusta-Richmond County, GA-SC",2002,61
16860,"Chattanooga, TN-GA",2002,53
26820,"Idaho Falls, ID",2002,44
21140,"Elkhart-Goshen, IN",2002,39
13460,"Bend, OR",2002,24
22220,"Fayetteville-Springdale-Rogers, AR-MO",2002,47
12700,"Barnstable Town, MA",2002,32
43100,"Sheboygan, WI",2002,50
33780,"Monroe, MI",2002,36
13380,"Bellingham, WA",2002,32
12020,"Athens-Clarke County, GA",2002,37
41420,"Salem, OR",2002,41
42140,"Santa Fe, NM",2002,29
37860,"Pensacola-Ferry Pass-Brent, FL",2002,27
24580,"Green Bay, WI",2002,42
33700,"Modesto, CA",2002,35
22380,"Flagstaff, AZ",2002,24
21340,"El Paso, TX",2002,46
36500,"Olympia, WA",2002,35
20740,"Eau Claire, WI",2002,29
47940,"Waterloo-Cedar Falls, IA",2002,42
29460,"Lakeland-Winter Haven, FL",2002,31
31340,"Lynchburg, VA",2002,41
17860,"Columbia, MO",2002,27
16620,"Charleston, WV",2002,44
43580,"Sioux City, IA-NE-SD",2002,50
22500,"Florence, SC",2002,34
44180,"Springfield, MO",2002,32
34900,"Napa, CA",2002,17
27500,"Janesville, WI",2002,24
14060,"Bloomington-Normal, IL",2002,22
11340,"Anderson, SC",2002,25
29940,"Lawrence, KS",2002,30
27140,"Jackson, MS",2002,20
20220,"Dubuque, IA",2002,18
27100,"Jackson, MI",2002,39
11260,"Anchorage, AK",2002,33
43620,"Sioux Falls, SD",2002,19
27740,"Johnson City, TN",2002,47
22540,"Fond du Lac, WI",2002,26
36100,"Ocala, FL",2002,24
31180,"Lubbock, TX",2002,38
38340,"Pittsfield, MA",2002,27
11300,"Anderson, IN",2002,24
44100,"Springfield, IL",2002,33
46540,"Utica-Rome, NY",2002,14
27900,"Joplin, MO",2002,24
12220,"Auburn-Opelika, AL",2002,27
31860,"Mankato-North Mankato, MN",2002,13
18580,"Corpus Christi, TX",2002,23
37460,"Panama City-Lynn Haven-Panama City Beach, FL",2002,34
23580,"Gainesville, GA",2002,12
13140,"Beaumont-Port Arthur, TX",2002,14
27180,"Jackson, TN",2002,23
43340,"Shreveport-Bossier City, LA",2002,22
12980,"Battle Creek, MI",2002,19
39140,"Prescott, AZ",2002,18
13020,"Bay City, MI",2002,21
32780,"Medford, OR",2002,24
37620,"Parkersburg-Marietta-Vienna, WV-OH",2002,26
33660,"Mobile, AL",2002,20
42340,"Savannah, GA",2002,16
26380,"Houma-Bayou Cane-Thibodaux, LA",2002,14
20260,"Duluth, MN-WI",2002,25
29100,"La Crosse, WI-MN",2002,22
34060,"Morgantown, WV",2002,14
31740,"Manhattan, KS",2002,14
30980,"Longview, TX",2002,21
24020,"Glens Falls, NY",2002,19
34740,"Muskegon-Norton Shores, MI",2002,36
24780,"Greenville, NC",2002,16
46340,"Tyler, TX",2002,13
33260,"Midland, TX",2002,11
48700,"Williamsport, PA",2002,44
19500,"Decatur, IL",2002,22
42680,"Sebastian-Vero Beach, FL",2002,9
43300,"Sherman-Denison, TX",2002,26
17660,"Coeur d'Alene, ID",2002,9
41980,"San Juan-Caguas-Guaynabo, PR",2002,13
15500,"Burlington, NC",2002,19
39460,"Punta Gorda, FL",2002,15
25180,"Hagerstown-Martinsburg, MD-WV",2002,27
41060,"St. Cloud, MN",2002,15
25060,"Gulfport-Biloxi, MS",2002,27
31420,"Macon, GA",2002,16
12100,"Atlantic City-Hammonton, NJ",2002,18
18880,"Crestview-Fort Walton Beach-Destin, FL",2002,27
33860,"Montgomery, AL",2002,21
28660,"Killeen-Temple-Fort Hood, TX",2002,19
34820,"Myrtle Beach-North Myrtle Beach-Conway, SC",2002,14
41100,"St. George, UT",2002,13
11100,"Amarillo, TX",2002,10
48140,"Wausau, WI",2002,17
24300,"Grand Junction, CO",2002,13
44220,"Springfield, OH",2002,9
30140,"Lebanon, PA",2002,11
17020,"Chico, CA",2002,16
39820,"Redding, CA",2002,14
49020,"Winchester, VA-WV",2002,9
47380,"Waco, TX",2002,17
29740,"Las Cruces, NM",2002,11
34100,"Morristown, TN",2002,21
24220,"Grand Forks, ND-MN",2002,16
28100,"Kankakee-Bradley, IL",2002,10
33540,"Missoula, MT",2002,17
26580,"Huntington-Ashland, WV-KY-OH",2002,19
12620,"Bangor, ME",2002,7
47300,"Visalia-Porterville, CA",2002,11
34580,"Mount Vernon-Anacortes, WA",2002,10
36220,"Odessa, TX",2002,8
19460,"Decatur, AL",2002,15
46220,"Tuscaloosa, AL",2002,8
14540,"Bowling Green, KY",2002,10
49420,"Yakima, WA",2002,19
22180,"Fayetteville, NC",2002,4
29340,"Lake Charles, LA",2002,14
33140,"Michigan City-La Porte, IN",2002,18
22900,"Fort Smith, AR-OK",2002,10
17980,"Columbus, GA-AL",2002,12
45820,"Topeka, KS",2002,18
39380,"Pueblo, CO",2002,3
41140,"St. Joseph, MO-KS",2002,7
19140,"Dalton, GA",2002,14
45460,"Terre Haute, IN",2002,12
20100,"Dover, DE",2002,9
13740,"Billings, MT",2002,7
31020,"Longview, WA",2002,8
17300,"Clarksville, TN-KY",2002,16
31900,"Mansfield, OH",2002,7
33740,"Monroe, LA",2002,12
27780,"Johnstown, PA",2002,8
39660,"Rapid City, SD",2002,5
41780,"Sandusky, OH",2002,8
17420,"Cleveland, TN",2002,16
48660,"Wichita Falls, TX",2002,15
13900,"Bismarck, ND",2002,12
48540,"Wheeling, WV-OH",2002,8
29420,"Lake Havasu City-Kingman, AZ",2002,9
37380,"Palm Coast, FL",2002,3
31460,"Madera-Chowchilla, CA",2002,4
21060,"Elizabethtown, KY",2002,10
36980,"Owensboro, KY",2002,12
32580,"McAllen-Edinburg-Mission, TX",2002,6
41540,"Salisbury, MD",2002,11
16180,"Carson City, NV",2002,9
27860,"Jonesboro, AR",2002,3
22520,"Florence-Muscle Shoals, AL",2002,12
25620,"Hattiesburg, MS",2002,6
34620,"Muncie, IN",2002,7
11020,"Altoona, PA",2002,8
49700,"Yuba City, CA",2002,6
10500,"Albany, GA",2002,10
22140,"Farmington, NM",2002,5
25500,"Harrisonburg, VA",2002,12
32900,"Merced, CA",2002,8
40580,"Rocky Mount, NC",2002,2
16940,"Cheyenne, WY",2002,7
15180,"Brownsville-Harlingen, TX",2002,6
38540,"Pocatello, ID",2002,5
47220,"Vineland-Millville-Bridgeton, NJ",2002,7
37700,"Pascagoula, MS",2002,11
10780,"Alexandria, LA",2002,4
40660,"Rome, GA",2002,4
26300,"Hot Springs, AR",2002,5
16020,"Cape Girardeau-Jackson, MO-IL",2002,2
48300,"Wenatchee-East Wenatchee, WA",2002,5
44600,"Steubenville-Weirton, OH-WV",2002,4
11500,"Anniston-Oxford, AL",2002,3
30340,"Lewiston-Auburn, ME",2002,4
15260,"Brunswick, GA",2002,3
27620,"Jefferson City, MO",2002,6
49740,"Yuma, AZ",2002,5
45500,"Texarkana, TX-Texarkana, AR",2002,5
10180,"Abilene, TX",2002,6
36140,"Ocean City, NJ",2002,6
20020,"Dothan, AL",2002,5
47580,"Warner Robins, GA",2002,4
19180,"Danville, IL",2002,3
30620,"Lima, OH",2002,6
44940,"Sumter, SC",2002,1
47020,"Victoria, TX",2002,3
23460,"Gadsden, AL",2002,5
46660,"Valdosta, GA",2002,3
27340,"Jacksonville, NC",2002,5
19060,"Cumberland, MD-WV",2002,4
21820,"Fairbanks, AK",2002,2
10380,"Aguadilla-Isabela-San Sebasti?n, PR",2002,0
19260,"Danville, VA",2002,7
24500,"Great Falls, MT",2002,0
16220,"Casper, WY",2002,4
32420,"Mayag?ez, PR",2002,1
25260,"Hanford-Corcoran, CA",2002,2
41660,"San Angelo, TX",2002,2
20940,"El Centro, CA",2002,4
24140,"Goldsboro, NC",2002,7
30020,"Lawton, OK",2002,2
30300,"Lewiston, ID-WA",2002,3
29700,"Laredo, TX",2002,3
38220,"Pine Bluff, AR",2002,3
25980,"Hinesville-Fort Stewart, GA",2002,1
38660,"Ponce, PR",2002,0
41900,"San Germ?n-Cabo Rojo, PR",2002,0
25020,"Guayama, PR",2002,0
49500,"Yauco, PR",2002,1
21940,"Fajardo, PR",2002,0
18500,"Corning, NY",2002,134
33220,"Midland, MI",2002,121
45860,"Torrington, CT",2002,130
20340,"Duncan, OK",2002,42
47700,"Warsaw, IN",2002,29
30100,"Lebanon, NH-VT",2002,49
18180,"Concord, NH",2002,49
12780,"Bartlesville, OK",2002,73
31060,"Los Alamos, NM",2002,53
46020,"Truckee-Grass Valley, CA",2002,37
14580,"Bozeman, MT",2002,36
10540,"Albany-Lebanon, OR",2002,32
23820,"Gardnerville Ranchos, NV",2002,22
49300,"Wooster, OH",2002,23
28060,"Kalispell, MT",2002,49
24820,"Greenville, OH",2002,33
10300,"Adrian, MI",2002,23
39420,"Pullman, WA",2002,16
36860,"Ottawa-Streator, IL",2002,20
39860,"Red Wing, MN",2002,8
10880,"Allegan, MI",2002,16
44380,"Statesville-Mooresville, NC",2002,24
36940,"Owatonna, MN",2002,8
13180,"Beaver Dam, WI",2002,20
48580,"Whitewater, WI",2002,14
48740,"Willimantic, CT",2002,16
44660,"Stillwater, OK",2002,19
45900,"Traverse City, MI",2002,19
18260,"Cookeville, TN",2002,18
32260,"Marshalltown, IA",2002,8
22060,"Faribault-Northfield, MN",2002,15
28300,"Keene, NH",2002,18
27220,"Jackson, WY-ID",2002,7
31820,"Manitowoc, WI",2002,19
25940,"Hilton Head Island-Beaufort, SC",2002,15
20700,"East Stroudsburg, PA",2002,16
20820,"Effingham, IL",2002,20
28580,"Key West, FL",2002,21
48020,"Watertown-Fort Atkinson, WI",2002,13
12180,"Auburn, NY",2002,16
37800,"Pella, IA",2002,16
48820,"Willmar, MN",2002,4
29660,"Laramie, WY",2002,8
40620,"Rolla, MO",2002,13
38620,"Ponca City, OK",2002,11
27980,"Kahului-Wailuku, HI",2002,8
26340,"Houghton, MI",2002,13
11900,"Athens, OH",2002,11
17200,"Claremont, NH",2002,11
23300,"Freeport, IL",2002,9
35420,"New Philadelphia-Dover, OH",2002,11
14660,"Brainerd, MN",2002,7
22300,"Findlay, OH",2002,7
43380,"Sidney, OH",2002,8
42860,"Seneca, SC",2002,15
44260,"Starkville, MS",2002,21
12660,"Baraboo, WI",2002,9
25900,"Hilo, HI",2002,8
48060,"Watertown-Fort Drum, NY",2002,14
29060,"Laconia, NH",2002,5
12740,"Barre, VT",2002,13
36020,"Oak Harbor, WA",2002,7
36820,"Oskaloosa, IA",2002,8
34140,"Moscow, ID",2002,6
47540,"Wapakoneta, OH",2002,17
16540,"Chambersburg, PA",2002,14
14940,"Brigham City, UT",2002,8
26460,"Hudson, NY",2002,16
42380,"Sayre, PA",2002,13
26780,"Hutchinson, MN",2002,9
46180,"Tupelo, MS",2002,7
42580,"Seaford, DE",2002,15
43860,"Southern Pines-Pinehurst, NC",2002,8
44420,"Staunton-Waynesboro, VA",2002,17
40300,"Rochelle, IL",2002,11
12860,"Batavia, NY",2002,14
46380,"Ukiah, CA",2002,7
40860,"Rutland, VT",2002,3
27460,"Jamestown-Dunkirk-Fredonia, NY",2002,13
29300,"LaGrange, GA",2002,17
19300,"Daphne-Fairhope-Foley, AL",2002,12
32100,"Marquette, MI",2002,6
20620,"East Liverpool-Salem, OH",2002,9
45640,"Thomasville-Lexington, NC",2002,5
39060,"Pottsville, PA",2002,8
28340,"Kendallville, IN",2002,14
12140,"Auburn, IN",2002,14
15100,"Brookings, SD",2002,6
35100,"New Bern, NC",2002,9
35340,"New Iberia, LA",2002,7
40080,"Richmond-Berea, KY",2002,4
13540,"Bennington, VT",2002,13
26860,"Indiana, PA",2002,11
24180,"Granbury, TX",2002,7
30740,"Lincolnton, NC",2002,8
47460,"Walla Walla, WA",2002,10
21700,"Eureka-Arcata-Fortuna, CA",2002,27
23900,"Gettysburg, PA",2002,6
45380,"Taylorville, IL",2002,10
41820,"Sanford, NC",2002,4
35500,"Newton, IA",2002,14
38020,"Phoenix Lake-Cedar Ridge, CA",2002,11
27540,"Jasper, IN",2002,13
35260,"New Castle, PA",2002,12
13940,"Blackfoot, ID",2002,11
34700,"Muscatine, IA",2002,8
49100,"Winona, MN",2002,6
29580,"Lancaster, SC",2002,9
10820,"Alexandria, MN",2002,6
32060,"Marion-Herrin, IL",2002,9
36300,"Ogdensburg-Massena, NY",2002,2
24740,"Greenville, MS",2002,3
37020,"Owosso, MI",2002,6
18660,"Cortland, NY",2002,5
20780,"Edwards, CO",2002,6
23660,"Galesburg, IL",2002,14
24420,"Grants Pass, OR",2002,4
30500,"Lexington Park, MD",2002,9
39980,"Richmond, IN",2002,5
11980,"Athens, TX",2002,7
13340,"Bellefontaine, OH",2002,6
32740,"Meadville, PA",2002,4
37820,"Pendleton-Hermiston, OR",2002,5
48940,"Wilmington, OH",2002,5
10700,"Albertville, AL",2002,3
11420,"Angola, IN",2002,10
36900,"Ottumwa, IA",2002,1
11220,"Amsterdam, NY",2002,13
43420,"Sierra Vista-Douglas, AZ",2002,6
16380,"Celina, OH",2002,4
36460,"Olean, NY",2002,8
38820,"Port Angeles, WA",2002,1
26140,"Homosassa Springs, FL",2002,5
38500,"Plymouth, IN",2002,8
27420,"Jamestown, ND",2002,3
28260,"Kearney, NE",2002,8
32270,"Marshfield-Wisconsin Rapids, WI",2002,6
44580,"Sterling, IL",2002,6
11660,"Arkadelphia, AR",2002,21
11780,"Ashtabula, OH",2002,6
13260,"Bedford, IN",2002,1
46300,"Twin Falls, ID",2002,7
20420,"Durango, CO",2002,7
35940,"Norwalk, OH",2002,11
18820,"Crawfordsville, IN",2002,5
43140,"Shelby, NC",2002,4
46100,"Tullahoma, TN",2002,12
19220,"Danville, KY",2002,4
11740,"Ashland, OH",2002,10
22260,"Fergus Falls, MN",2002,5
26480,"Humboldt, TN",2002,7
32700,"McPherson, KS",2002,3
39500,"Quincy, IL-MO",2002,8
43740,"Somerset, PA",2002,5
18100,"Columbus, NE",2002,5
40820,"Ruston, LA",2002,6
24620,"Greeneville, TN",2002,4
12380,"Austin, MN",2002,6
24940,"Greenwood, SC",2002,3
37060,"Oxford, MS",2002,6
36340,"Oil City, PA",2002,7
40500,"Rockland, ME",2002,12
25720,"Heber, UT",2002,2
43540,"Silverthorne, CO",2002,6
14100,"Bloomsburg-Berwick, PA",2002,6
14340,"Boone, IA",2002,1
16060,"Carbondale, IL",2002,3
41580,"Salisbury, NC",2002,5
12300,"Augusta-Waterville, ME",2002,6
31940,"Marinette, WI-MI",2002,4
34340,"Mount Airy, NC",2002,1
18980,"Cullman, AL",2002,3
26220,"Hood River, OR",2002,4
34020,"Morgan City, LA",2002,9
42980,"Seymour, IN",2002,5
25340,"Harriman, TN",2002,2
34380,"Mount Pleasant, MI",2002,4
34540,"Mount Vernon, OH",2002,5
38460,"Plattsburgh, NY",2002,6
11620,"Ardmore, OK",2002,3
15460,"Burlington, IA-IL",2002,4
28820,"Kinston, NC",2002,3
33820,"Monroe, WI",2002,8
18220,"Connersville, IN",2002,7
23620,"Gainesville, TX",2002,2
20380,"Dunn, NC",2002,7
44620,"Stevens Point, WI",2002,3
20660,"Easton, MD",2002,3
30660,"Lincoln, IL",2002,6
37140,"Paducah, KY-IL",2002,4
26540,"Huntington, IN",2002,6
40700,"Roseburg, OR",2002,4
35740,"Norfolk, NE",2002,2
38100,"Picayune, MS",2002,3
26740,"Hutchinson, KS",2002,6
32860,"Menomonie, WI",2002,9
14380,"Boone, NC",2002,1
16660,"Charleston-Mattoon, IL",2002,11
38420,"Platteville, WI",2002,3
47420,"Wahpeton, ND-MN",2002,5
15620,"Cadillac, MI",2002,6
24700,"Greensburg, IN",2002,4
31920,"Marble Falls, TX",2002,4
42700,"Sebring, FL",2002,7
10140,"Aberdeen, WA",2002,3
24100,"Gloversville, NY",2002,2
36580,"Oneonta, NY",2002,6
41460,"Salina, KS",2002,3
42940,"Sevierville, TN",2002,6
10220,"Ada, OK",2002,3
40180,"Riverton, WY",2002,4
44780,"Sturgis, MI",2002,7
24260,"Grand Island, NE",2002,6
25220,"Hammond, LA",2002,3
33420,"Mineral Wells, TX",2002,0
43220,"Shelton, WA",2002,3
19940,"Dixon, IL",2002,4
31980,"Marion, IN",2002,8
46500,"Urbana, OH",2002,3
14700,"Branson, MO",2002,6
22100,"Farmington, MO",2002,0
32940,"Meridian, MS",2002,5
11820,"Astoria, OR",2002,7
19580,"Defiance, OH",2002,6
23140,"Frankfort, IN",2002,2
31380,"Macomb, IL",2002,0
38700,"Pontiac, IL",2002,4
17340,"Clearlake, CA",2002,2
32020,"Marion, OH",2002,2
34180,"Moses Lake, WA",2002,3
34860,"Nacogdoches, TX",2002,7
46980,"Vicksburg, MS",2002,2
47340,"Wabash, IN",2002,2
48980,"Wilson, NC",2002,2
26660,"Huntsville, TX",2002,2
28500,"Kerrville, TX",2002,5
31500,"Madison, IN",2002,2
47980,"Watertown, SD",2002,5
15580,"Butte-Silver Bow, MT",2002,4
17740,"Coldwater, MI",2002,10
33980,"Morehead City, NC",2002,3
40540,"Rock Springs, WY",2002,5
47620,"Warren, PA",2002,8
15860,"Ca?on City, CO",2002,10
34780,"Muskogee, OK",2002,5
37260,"Palatka, FL",2002,3
22800,"Fort Madison-Keokuk, IA-MO",2002,5
38260,"Pittsburg, KS",2002,3
23240,"Fredericksburg, TX",2002,1
28180,"Kapaa, HI",2002,0
29900,"Laurinburg, NC",2002,14
19540,"Decatur, IN",2002,2
21460,"Enterprise-Ozark, AL",2002,2
23340,"Fremont, NE",2002,4
23380,"Fremont, OH",2002,0
28900,"Klamath Falls, OR",2002,3
32180,"Marshall, MO",2002,4
36180,"Ocean Pines, MD",2002,4
44020,"Spirit Lake, IA",2002,4
45660,"Tiffin, OH",2002,3
45700,"Tifton, GA",2002,2
23180,"Frankfort, KY",2002,7
37740,"Payson, AZ",2002,4
13100,"Beatrice, NE",2002,5
21540,"Escanaba, MI",2002,3
41260,"St. Marys, PA",2002,7
49460,"Yankton, SD",2002,6
13220,"Beckley, WV",2002,2
13420,"Bemidji, MN",2002,0
29380,"Lake City, FL",2002,2
36660,"Opelousas-Eunice, LA",2002,8
36700,"Orangeburg, SC",2002,3
10940,"Alma, MI",2002,2
14140,"Bluefield, WV-VA",2002,4
16500,"Centralia, WA",2002,6
17060,"Chillicothe, OH",2002,6
15700,"Cambridge, MD",2002,3
