"","Year","Academic.Institution..Campus.Level..survey.specific.","RDINST","fice","CITY","state","Zip","Total.R.D.Expenditures.in.All.Fields.Sum.","Total.R.D.Expenditures.in.All.Fields.Sum..Flag","Deflated.Total.R.D.Expenditures.in.All.Fields.Sum.","Deflated.Total.R.D.Expenditures.in.All.Fields.Sum..Flag","Business.Financed.R.D.Expenditures.Sum.","Business.Financed.R.D.Expenditures.Sum..Flag","Deflated.Business.Financed.R.D.Expenditures.Sum.","Deflated.Business.Financed.R.D.Expenditures.Sum..Flag","county","fips","cbsacode"
"2859",2015,"University of Hawaii at Manoa",1610,1610,"Honolulu","Hawaii","96822",316497,"",288222.38,"","6502","","5921.14","","15003","15003",46520
"2860",2015,"University of Houston",3652,3652,"Houston","Texas","77004",150628,"",137171.48,"","9604","","8746.02","","48201","48201",26420
"2861",2015,"University of Houston-Clear Lake",11711,11711,"Houston","Texas","77058",1535,"",1397.87,"","35","","31.87","","48201","48201",26420
"2862",2015,"University of Houston-Downtown",12826,3612,"Houston","Texas","77002",2459,"",2239.32,"","32","","29.14","","48201","48201",26420
"2863",2015,"University of Idaho",1626,1626,"Moscow","Idaho","83843",97493,"",88783.35,"","1745","","1589.11","","16057","16057",34140
"2864",2015,"University of Illinois at Chicago",1776,1776,"Chicago","Illinois","60680",354560,"",322884.98,"","6519","","5936.62","","17031","17031",16980
"2865",2015,"University of Illinois at Springfield",9333,9333,"Springfield","Illinois","62794",2070,"",1885.07,"","0","","0.00","","17167","17167",44100
"2866",2015,"University of Illinois at Urbana-Champaign",1775,1775,"Champaign","Illinois","61820",639817,"",582658.23,"","45550","","41480.74","","17019","17019",16580
"2867",2015,"University of Iowa",1892,1892,"Iowa City","Iowa","52242",443218,"",403622.62,"","19873","","18097.62","","19103","19103",26980
"2868",2015,"University of Kansas",29001,29001,"Lawrence","Kansas","66044",311383,"",283565.25,"","14017","","12764.78","","20045","20045",29940
"2869",2015,"University of Kansas",29001,29001,"Lawrence","Kansas","66044",311383,"",283565.25,"","14017","","12764.78","","20103","20103",28140
"2870",2015,"University of Kansas",29001,29001,"Lawrence","Kansas","66044",311383,"",283565.25,"","14017","","12764.78","","20087","20087",45820
"2871",2015,"University of Kentucky",8744,8744,"Lexington","Kentucky","40506",331705,"",302071.76,"","10574","","9629.36","","21067","21067",30460
"2872",2015,"University of Louisiana at Lafayette",2031,2031,"Lafayette","Louisiana","70504",77300,"",70394.32,"","14462","","13170.02","","22055","22055",29180
"2873",2015,"University of Louisiana at Monroe",2020,2020,"Monroe","Louisiana","71209",1672,"",1522.63,"","1","","0.91","","22073","22073",33740
"2874",2015,"University of Louisville",1999,1999,"Louisville","Kentucky","40292",179499,"",163463.25,"","4999","","4552.41","","21111","21111",31140
"2875",2015,"University of Maine",2053,2053,"Orono","Maine","04469",79500,"",72397.78,"","2700","","2458.79","","23019","23019",12620
"2876",2015,"University of Mary Washington",3746,3746,"Fredericksbg","Virginia","22401",690,"",628.36,"","11","","10.02","","51630","51630",47900
"2877",2015,"University of Mary Washington",3746,3746,"Fredericksbg","Virginia","22401",690,"",628.36,"","11","","10.02","","51177","51177",47900
"2878",2015,"University of Maryland Baltimore",2104,2104,"Baltimore","Maryland","21201",397695,"",362166.47,"","13244","","12060.83","","24510","24510",12580
"2879",2015,"University of Maryland Center for Environmental Science",19039,19039,"Cambridge","Maryland","?????",52235,"",47568.53,"","1525","","1388.76","","18157","18157",29200
"2880",2015,"University of Maryland Center for Environmental Science",19039,19039,"Cambridge","Maryland","?????",52235,"",47568.53,"","1525","","1388.76","","24019","24019",15700
"2881",2015,"University of Maryland Eastern Shore",2106,2106,"Princess Anne","Maryland","21853",9700,"",8833.44,"","5","","4.55","","24039","24039",41540
"2882",2015,"University of Maryland, Baltimore County",2105,2105,"Baltimore","Maryland","21228",68688,"",62551.68,"","1638","","1491.67","","24510","24510",12580
"2883",2015,"University of Maryland, Baltimore County",2105,2105,"Baltimore","Maryland","21228",68688,"",62551.68,"","1638","","1491.67","","24005","24005",12580
"2884",2015,"University of Maryland, College Park",2103,2103,"College Park","Maryland","20742",505699,"",460521.81,"","8144","","7416.45","","24033","24033",47900
"2885",2015,"University of Massachusetts Amherst",2221,2221,"Amherst","Massachusetts","01003",213902,"",194792.82,"","7393","","6732.54","","25015","25015",44140
"2886",2015,"University of Massachusetts Boston",2222,2222,"Boston","Massachusetts","02125",62374,"",56801.75,"","1499","","1365.09","","25025","25025",14460
"2887",2015,"University of Massachusetts Dartmouth",2210,2210,"N Dartmouth","Massachusetts","02747",26776,"",24383.94,"","365","","332.39","","25005","25005",39300
"2888",2015,"University of Massachusetts Lowell",2161,2161,"Lowell","Massachusetts","01854",70384,"",64096.17,"","4634","","4220.02","","25017","25017",14460
"2889",2015,"University of Massachusetts Medical School",9756,9756,"Worcester","Massachusetts","01655",250338,"",227973.77,"","9452","","8607.59","","25027","25027",49340
"2890",2015,"University of Massachusetts, central office",8017,8017,"Boston","Massachusetts","02116",5056,"",4604.32,"","221","","201.26","","25025","25025",14460
"2891",2015,"University of Memphis, The",3509,3509,"Memphis","Tennessee","38152",46675,"",42505.24,"","2835","","2581.73","","47157","47157",32820
"2892",2015,"University of Miami",1536,1536,"Coral Gables","Florida","33124",331036,"",301462.53,"","26607","","24230.03","","12086","12086",33100
"2893",2015,"University of Michigan, Ann Arbor",2325,2325,"Ann Arbor","Michigan","48109",1369278,"",1246952.01,"","60408","","55011.38","","26161","26161",11460
"2894",2015,"University of Michigan, Dearborn",2326,2326,"Dearborn","Michigan","48124",7802,"",7105,"","1668","","1518.99","","26163","26163",19820
"2895",2015,"University of Minnesota, Duluth",2388,2388,"Duluth","Minnesota","55812",27550,"",25088.79,"","551","","501.78","","27137","27137",20260
"2896",2015,"University of Minnesota, Morris",2389,2389,"Morris","Minnesota","56267",1223,"",1113.74,"","85","","77.41","","27149","27149",NA
"2897",2015,"University of Minnesota, Twin Cities",3969,3969,"Minneapolis","Minnesota","55455",880618,"",801947,"","25520","","23240.14","","27053","27053",33460
"2898",2015,"University of Mississippi, The",8764,8764,"University","Mississippi","38677",94040,"",85638.83,"","8476","","7718.79","","28071","28071",37060
"2899",2015,"University of Missouri, Columbia",2516,2516,"Columbia","Missouri","65211",246684,"",224646.21,"","5429","","4943.99","","29019","29019",17860
"2900",2015,"University of Missouri, Kansas City",2518,2518,"Kansas City","Missouri","64110",26595,"",24219.11,"","735","","669.34","","29095","29095",28140
"2901",2015,"University of Missouri, Saint Louis",2519,2519,"Saint Louis","Missouri","63121",12061,"",10983.52,"","164","","149.35","","29189","29189",41180
"2902",2015,"University of Montana, The, Missoula",2536,2536,"Missoula","Montana","59812",60485,"",55081.5,"","1012","","921.59","","30063","30063",33540
"2903",2015,"University of Nebraska Medical Center",6895,6895,"Omaha","Nebraska","68198",145009,"",132054.46,"","7585","","6907.39","","31055","31055",36540
"2904",2015,"University of Nebraska at Kearney",2551,2551,"Kearney","Nebraska","68849",1496,"",1362.35,"","2","","1.82","","31019","31019",28260
"2905",2015,"University of Nebraska at Omaha",2554,2554,"Omaha","Nebraska","68182",9422,"",8580.28,"","85","","77.41","","31055","31055",36540
"2906",2015,"University of Nebraska-Lincoln",2565,2565,"Lincoln","Nebraska","68588",284438,"",259027.41,"","17777","","16188.87","","31109","31109",30700
"2907",2015,"University of Nevada, Las Vegas",2569,2569,"Las Vegas","Nevada","89154",42000,"",38247.88,"","781","","711.23","","32003","32003",29820
"2908",2015,"University of Nevada, Reno",2568,2568,"Reno","Nevada","89557",90138,"",82085.42,"","1491","","1357.80","","32031","32031",39900
"2909",2015,"University of New England",2050,2050,"Biddeford","Maine","04005",7498,"",6828.16,"","171","","155.72","","23031","23031",38860
"2910",2015,"University of New Hampshire",2589,2589,"Durham","New Hampshire","03824",144735,"",131804.94,"","8568","","7802.57","","33017","33017",14460
"2911",2015,"University of New Hampshire",2589,2589,"Durham","New Hampshire","03824",144735,"",131804.94,"","8568","","7802.57","","33015","33015",14460
"2912",2015,"University of New Haven",1397,1397,"West Haven","Connecticut","06516",1832,"",1668.34,"","10","","9.11","","9009","09009",35300
"2913",2015,"University of New Mexico, The",2663,2663,"Albuquerque","New Mexico","87106",232271,"",211520.81,"","3729","","3395.87","","35001","35001",10740
"2914",2015,"University of New Orleans, The",2015,2015,"New Orleans","Louisiana","70148",18960,"",17266.19,"","988","","899.74","","22071","22071",35380
"2915",2015,"University of North Carolina at Asheville, The",2907,2907,"Asheville","North Carolina","28804",2384,"",2171.02,"","29","","26.41","","37021","37021",11700
"2916",2015,"University of North Carolina at Chapel Hill, The",2974,2974,"Chapel Hill","North Carolina","27599",966781,"",880412.53,"","28998","","26407.43","","37135","37135",20500
"2917",2015,"University of North Carolina at Charlotte, The",2975,2975,"Charlotte","North Carolina","28223",24870,"",22648.21,"","2058","","1874.15","","37119","37119",16740
"2918",2015,"University of North Carolina at Greensboro, The",2976,2976,"Greensboro","North Carolina","27412",23026,"",20968.95,"","561","","510.88","","37081","37081",24660
"2919",2015,"University of North Carolina at Wilmington, The",2984,2984,"Wilmington","North Carolina","28403",15564,"",14173.57,"","655","","596.48","","37129","37129",48900
"2920",2015,"University of North Carolina, general administration",2971,2971,"Chapel Hill","North Carolina","27515",4197,"",3822.06,"","0","","0.00","","37135","37135",20500
"2921",2015,"University of North Dakota",8794,8794,"Grand Forks","North Dakota","58201",64384,"",58632.18,"","12180","","11091.89","","38035","38035",24220
"2922",2015,"University of North Florida",9841,9841,"Jacksonville","Florida","32216",3689,"",3359.44,"","428","","389.76","","12031","12031",27260
"2923",2015,"University of North Texas, Denton",3594,3594,"Denton","Texas","76203",43628,"",39730.44,"","2086","","1899.64","","48121","48121",19100
"2924",2015,"University of North Texas, Health Science Center",9768,9768,"Fort Worth","Texas","76107",46335,"",42195.61,"","2375","","2162.83","","48439","48439",19100
"2925",2015,"University of Northern Colorado",1349,1349,"Greeley","Colorado","80639",3652,"",3325.74,"","98","","89.25","","8123","08123",24540
"2926",2015,"University of Northern Iowa",1890,1890,"Cedar Falls","Iowa","50614",4032,"",3671.8,"","131","","119.30","","19013","19013",47940
"2927",2015,"University of Notre Dame",1840,1840,"Notre Dame","Indiana","46556",190954,"",173894.91,"","4796","","4367.54","","18141","18141",43780
"2928",2015,"University of Oklahoma, The, Norman and Health Science Center",8807,8807,"Norman","Oklahoma","73069",242367,"",220714.87,"","9114","","8299.79","","40027","40027",36420
"2929",2015,"University of Oklahoma, The, Tulsa",102041,102041,"Tulsa","Oklahoma","74135",4104,"",3737.36,"","77","","70.12","","40143","40143",46140
"2930",2015,"University of Oregon",3223,3223,"Eugene","Oregon","97403",79698,"",72578.09,"","593","","540.02","","41039","41039",21660
"2931",2015,"University of Pennsylvania",3378,3378,"Philadelphia","Pennsylvania","19104",864068,"",786875.51,"","97755","","89021.95","","42101","42101",37980
"2932",2015,"University of Pittsburgh, Pittsburgh",8815,8815,"Pittsburgh","Pennsylvania","15213",861205,"",784268.28,"","16531","","15054.18","","42003","42003",38300
"2933",2015,"University of Puerto Rico at Cayey",7206,7206,"Cayey","Puerto Rico","00633",1521,"",1385.12,"","0","","0.00","","72035","72035",41980
"2934",2015,"University of Puerto Rico at Cayey",7206,7206,"Cayey","Puerto Rico","00633",1521,"",1385.12,"","0","","0.00","","72021","72021",41980
"2935",2015,"University of Puerto Rico at Humacao",3943,3943,"Humacao","Puerto Rico","00661",784,"",713.96,"","0","","0.00","","72069","72069",41980
"2936",2015,"University of Puerto Rico at Mayaguez",3944,3944,"Mayaguez","Puerto Rico","00709",28100,"",25589.65,"","1572","","1431.56","","72097","72097",32420
"2937",2015,"University of Puerto Rico at Rio Piedras",7108,7108,"Rio Piedras","Puerto Rico","00931",28579,"",26025.86,"","66","","60.10","","72127","72127",41980
"2938",2015,"University of Puerto Rico, Medical Sciences Campus",3945,3945,"San Juan","Puerto Rico","00936",43316,"",39446.32,"","2383","","2170.11","","72127","72127",41980
"2939",2015,"University of Redlands",1322,1322,"Redlands","California","92373",555,"",505.42,"","0","","0.00","","6071","06071",40140
"2940",2015,"University of Redlands",1322,1322,"Redlands","California","92373",555,"",505.42,"","0","","0.00","","6065","06065",40140
"2941",2015,"University of Rhode Island",3414,3414,"Kingston","Rhode Island","02881",93828,"",85445.77,"","2890","","2631.82","","44009","44009",39300
"2942",2015,"University of Richmond",3744,3744,"Richmond","Virginia","23173",3069,"",2794.83,"","0","","0.00","","51760","51760",40060
"2943",2015,"University of Rochester",2894,2894,"Rochester","New York","14627",346932,"",315938.44,"","18056","","16442.95","","36055","36055",40380
"2944",2015,"University of San Diego",10395,10395,"San Diego","California","92110",4476,"",4076.13,"","0","","0.00","","6073","06073",41740
"2945",2015,"University of San Francisco",1325,1325,"San Francisco","California","94117",2599,"",2366.82,"","11","","10.02","","6075","06075",41860
"2946",2015,"University of South Alabama",1057,1057,"Mobile","Alabama","36688",43722,"",39816.05,"","1711","","1558.15","","1097","01097",33660
"2947",2015,"University of South Carolina, Aiken",3449,3449,"Aiken","South Carolina","29801",1154,"",1050.91,"","0","","0.00","","45003","45003",12260
"2948",2015,"University of South Carolina, Beaufort",3450,3450,"Beaufort","South Carolina","29902",892,"",812.31,"","0","","0.00","","45013","45013",25940
"2949",2015,"University of South Carolina, Columbia",3448,3448,"Columbia","South Carolina","29208",208736,"",190088.33,"","9411","","8570.26","","45079","45079",17900
"2950",2015,"University of South Dakota, The",3474,3474,"Vermillion","South Dakota","57069",25661,"",23368.55,"","2","","1.82","","46027","46027",46820
"2951",2015,"University of South Florida Sarasota-Manatee",330002,330002,"Sarasota","Florida","34243",1595,"",1452.51,"","8","","7.29","","12081","12081",35840
"2952",2015,"University of South Florida Sarasota-Manatee",330002,330002,"Sarasota","Florida","34243",1595,"",1452.51,"","8","","7.29","","12115","12115",35840
"2953",2015,"University of South Florida St. Petersburg",9016,9016,"St. Petersburg","Florida","33701",7292,"",6640.56,"","164","","149.35","","12103","12103",45300
"2954",2015,"University of South Florida, Tampa",1537,1537,"Tampa","Florida","33620",485354,"",441994.35,"","28327","","25796.38","","12057","12057",45300
"2955",2015,"University of Southern California",1328,1328,"Los Angeles","California","90089",691031,"",629296.97,"","32862","","29926.24","","6037","06037",31080
"2956",2015,"University of Southern Maine",9762,9762,"Portland","Maine","04103",7091,"i",6457.52,"i","112","i","101.99","i","23005","23005",38860
"2957",2015,"University of Southern Mississippi, The",2441,2441,"Hattiesburg","Mississippi","39406",51840,"",47208.82,"","2862","","2606.32","","28035","28035",25620
"2958",2015,"University of Tampa, The",1538,1538,"Tampa","Florida","33606",1449,"",1319.55,"","750","","683.00","","12057","12057",45300
"2959",2015,"University of Tennessee, The, Chattanooga",3529,3529,"Chattanooga","Tennessee","37403",6817,"",6208,"","326","","296.88","","47065","47065",16860
"2960",2015,"University of Tennessee, The, Health Science Center",6725,6725,"Memphis","Tennessee","38163",65771,"",59895.27,"","2544","","2316.73","","47157","47157",32820
